# time  created  delivered  delivered/created
275623.0000 539 10 0.0186
275653.0000 540 10 0.0185
275683.0000 541 10 0.0185
275713.0000 542 10 0.0185
275743.0000 543 10 0.0184
275773.0000 544 10 0.0184
275803.0000 545 10 0.0183
275833.0000 546 10 0.0183
275864.0000 547 10 0.0183
275895.0000 548 10 0.0182
275926.0000 549 10 0.0182
275956.0000 550 10 0.0182
275976.6000 550 11 0.0200
275986.0000 551 11 0.0200
276017.0000 552 11 0.0199
276047.0000 553 11 0.0199
276077.0000 554 11 0.0199
276108.0000 555 11 0.0198
276139.0000 556 11 0.0198
276170.0000 557 11 0.0197
276201.0000 558 11 0.0197
276232.0000 559 11 0.0197
276262.0000 560 11 0.0196
276293.0000 561 11 0.0196
276323.0000 562 11 0.0196
276354.0000 563 11 0.0195
276384.0000 564 11 0.0195
276414.0000 565 11 0.0195
276444.0000 566 11 0.0194
276474.0000 567 11 0.0194
276504.0000 568 11 0.0194
276534.0000 569 11 0.0193
276565.0000 570 11 0.0193
276596.0000 571 11 0.0193
276626.0000 572 11 0.0192
276657.0000 573 11 0.0192
276688.0000 574 11 0.0192
276718.0000 575 11 0.0191
276749.0000 576 11 0.0191
276779.0000 577 11 0.0191
276810.0000 578 11 0.0190
276840.0000 579 11 0.0190
276870.0000 580 11 0.0190
276900.0000 581 11 0.0189
276931.0000 582 11 0.0189
276961.0000 583 11 0.0189
276992.0000 584 11 0.0188
277023.0000 585 11 0.0188
277054.0000 586 11 0.0188
277085.0000 587 11 0.0187
277115.0000 588 11 0.0187
277145.0000 589 11 0.0187
277175.0000 590 11 0.0186
277205.0000 591 11 0.0186
277235.0000 592 11 0.0186
277265.0000 593 11 0.0185
277296.0000 594 11 0.0185
277327.0000 595 11 0.0185
277358.0000 596 11 0.0185
277388.0000 597 11 0.0184
277405.5000 597 12 0.0201
277418.0000 598 12 0.0201
277449.0000 599 12 0.0200
277480.0000 600 12 0.0200
277510.0000 601 12 0.0200
277541.0000 602 12 0.0199
277572.0000 603 12 0.0199
277602.0000 604 12 0.0199
277632.0000 605 12 0.0198
277663.0000 606 12 0.0198
277694.0000 607 12 0.0198
277725.0000 608 12 0.0197
277756.0000 609 12 0.0197
