# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
111319.2000 M3432 984190 1 6586.2000 p76 p71 n/a N p76->p71
111321.6000 M2759 578614 1 27122.6000 p71 p76 n/a N p71->p76
111329.7000 M983 895683 4 81332.7000 p11 p13 n/a N p11->p15->p97->p73->p13
111333.5000 M1456 944051 2 66894.5000 p72 p73 n/a N p72->p13->p73
111336.7000 M2548 690410 2 33573.7000 p79 p27 n/a N p79->p1->p27
111344.1000 M2669 523923 1 29889.1000 p42 p58 n/a N p42->p58
111346.4000 M1531 560887 2 64616.4000 p67 p58 n/a N p67->p42->p58
111349.8000 M595 838343 3 93187.8000 p28 p58 n/a N p28->p34->p42->p58
111352.4000 M2411 625534 2 37770.4000 p12 p58 n/a N p12->p42->p58
111354.5000 M2753 503572 1 27337.5000 p58 p42 n/a N p58->p42
111357.7000 M2265 691371 2 42220.7000 p6 p47 n/a N p6->p72->p47
111388.9000 M2515 961096 2 34635.9000 p79 p46 n/a N p79->p70->p46
111391.1000 M1921 543895 3 52758.1000 p62 p46 n/a N p62->p61->p70->p46
111466.0000 M732 701284 4 89127.0000 p60 p45 n/a N p60->p95->p33->p46->p45
111480.5000 M2558 922087 2 33410.5000 p45 p72 n/a N p45->p73->p72
111491.6000 M2203 906146 1 44246.6000 p46 p12 n/a N p46->p12
111540.9000 M2229 890219 2 43499.9000 p59 p12 n/a N p59->p83->p12
111725.1000 M3389 917261 1 8302.1000 p85 p4 n/a N p85->p4
111729.3000 M2161 710170 2 45765.3000 p16 p1 n/a N p16->p52->p1
111771.1000 M639 935143 2 92268.1000 p42 p44 n/a N p42->p34->p44
111800.2000 M2527 776962 1 34679.2000 p84 p58 n/a N p84->p58
111866.5000 M1787 806212 1 57325.5000 p83 p65 n/a N p83->p65
111957.8000 M3522 583820 2 4482.8000 p33 p86 n/a N p33->p46->p86
111960.4000 M2994 638067 2 20594.4000 p33 p86 n/a N p33->p46->p86
111963.1000 M1341 664347 1 71038.1000 p86 p46 n/a N p86->p46
112074.0000 M1653 648463 2 61620.0000 p32 p42 n/a N p32->p72->p42
112136.6000 M2681 740219 1 30314.6000 p44 p72 n/a N p44->p72
112232.5000 M3249 938874 1 13093.5000 p23 p83 n/a N p23->p83
112236.6000 M3051 703666 2 19126.6000 p46 p17 n/a N p46->p33->p17
112319.6000 M3438 902704 1 7402.6000 p33 p61 n/a N p33->p61
112323.6000 M2032 994551 1 50291.6000 p33 p61 n/a N p33->p61
112333.5000 M3597 961003 1 2571.5000 p13 p34 n/a N p13->p34
112337.4000 M2996 962039 1 20910.4000 p13 p34 n/a N p13->p34
112423.8000 M1650 640594 1 62060.8000 p86 p65 n/a N p86->p65
112441.7000 M2931 682864 1 22991.7000 p9 p12 n/a N p9->p12
112452.1000 M3528 690715 1 4794.1000 p71 p10 n/a N p71->p10
112466.3000 M3167 967915 1 15823.3000 p52 p27 n/a N p52->p27
112490.0000 M2731 830553 1 29142.0000 p86 p23 n/a N p86->p23
112493.1000 M2431 772229 3 38305.1000 p54 p23 n/a N p54->p10->p86->p23
112496.9000 M3122 938831 1 17224.9000 p86 p23 n/a N p86->p23
112497.2000 M2947 643276 1 22562.2000 p46 p85 n/a N p46->p85
112510.2000 M3094 574048 1 18094.2000 p49 p17 n/a N p49->p17
112535.8000 M2114 514662 1 48003.8000 p83 p87 n/a N p83->p87
112538.0000 M2664 542489 2 31236.0000 p81 p87 n/a N p81->p83->p87
112611.9000 M2429 687694 3 38484.9000 p55 p23 n/a N p55->p31->p9->p23
112676.9000 M3160 791104 2 16247.9000 p38 p40 n/a N p38->p0->p40
112679.3000 M1357 592693 2 71266.3000 p55 p0 n/a N p55->p40->p0
112682.4000 M3058 771854 1 19359.4000 p40 p0 n/a N p40->p0
112705.2000 M705 543036 1 91190.2000 p23 p89 n/a N p23->p89
112708.2000 M2885 847505 1 24661.2000 p84 p44 n/a N p84->p44
112709.2000 M1258 996330 1 74319.2000 p89 p23 n/a N p89->p23
112720.0000 M2210 993892 4 45260.0000 p31 p83 n/a N p31->p77->p62->p19->p83
112723.6000 M1678 883563 2 61509.6000 p62 p83 n/a N p62->p19->p83
112726.1000 M2141 621947 2 47371.1000 p1 p19 n/a N p1->p83->p19
112774.2000 M1083 874099 2 79724.2000 p54 p83 n/a N p54->p97->p83
112784.8000 M1987 726819 1 52130.8000 p40 p37 n/a N p40->p37
112796.5000 M1783 640799 2 58377.5000 p28 p90 n/a N p28->p15->p90
112869.3000 M1905 865768 1 54723.3000 p23 p6 n/a N p23->p6
112909.6000 M3647 922461 1 1625.6000 p53 p14 n/a N p53->p14
112909.9000 M2551 612061 4 35055.9000 p54 p79 n/a N p54->p10->p61->p17->p79
112935.9000 M3604 517335 1 2961.9000 p54 p50 n/a N p54->p50
112985.9000 M2321 936385 1 42140.9000 p40 p81 n/a N p40->p81
113009.1000 M3353 550437 1 10687.1000 p12 p86 n/a N p12->p86
113018.0000 M2972 769833 1 22322.0000 p89 p65 n/a N p89->p65
113044.8000 M3010 528133 1 21192.8000 p89 p87 n/a N p89->p87
113048.0000 M2619 786363 1 33118.0000 p89 p87 n/a N p89->p87
113060.9000 M570 648674 4 95657.9000 p38 p87 n/a N p38->p34->p42->p65->p87
113182.5000 M3553 850804 1 4764.5000 p86 p6 n/a N p86->p6
113215.2000 M2756 960013 1 29107.2000 p9 p81 n/a N p9->p81
113234.2000 M2218 768005 2 45529.2000 p69 p89 n/a N p69->p81->p89
113288.2000 M3204 975727 1 15520.2000 p14 p16 n/a N p14->p16
113319.3000 M2102 502450 2 49153.3000 p72 p87 n/a N p72->p12->p87
113367.2000 M1622 888068 3 63862.2000 p50 p13 n/a N p50->p99->p84->p13
113436.9000 M1568 623695 1 65576.9000 p59 p55 n/a N p59->p55
113459.2000 M3293 605844 1 12974.2000 p20 p44 n/a N p20->p44
113462.6000 M3320 847369 1 12150.6000 p44 p20 n/a N p44->p20
113475.6000 M2094 974863 3 49551.6000 p47 p59 n/a N p47->p1->p68->p59
113479.5000 M2812 960107 1 27659.5000 p68 p59 n/a N p68->p59
113486.9000 M888 753601 5 86386.9000 p80 p21 n/a N p80->p94->p82->p27->p64->p21
113490.1000 M2154 787936 3 47740.1000 p77 p21 n/a N p77->p10->p64->p21
113490.6000 M391 969896 3 101547.6000 p39 p49 n/a N p39->p84->p37->p49
113541.5000 M3177 945436 1 16593.5000 p68 p55 n/a N p68->p55
113583.6000 M2597 799127 1 34326.6000 p40 p76 n/a N p40->p76
113587.6000 M2172 976148 1 47287.6000 p40 p76 n/a N p40->p76
113600.8000 M2047 989272 1 51112.8000 p81 p6 n/a N p81->p6
113611.2000 M3380 623801 1 10465.2000 p8 p6 n/a N p8->p6
113615.1000 M3019 963217 2 21487.1000 p36 p6 n/a N p36->p8->p6
113693.2000 M2398 528067 2 40505.2000 p79 p14 n/a N p79->p1->p14
113696.1000 M2797 710326 1 28336.1000 p14 p1 n/a N p14->p1
113720.0000 M2789 788588 3 28605.0000 p75 p83 n/a N p75->p71->p82->p83
113770.7000 M1625 900918 1 64172.7000 p16 p85 n/a N p16->p85
113830.7000 M1552 595571 2 66460.7000 p37 p39 n/a N p37->p92->p39
113836.9000 M2421 589228 1 39950.9000 p87 p23 n/a N p87->p23
113837.3000 M2536 534516 2 36442.3000 p10 p55 n/a N p10->p54->p55
113841.3000 M3478 979454 1 7705.3000 p54 p55 n/a N p54->p55
113844.4000 M1956 765449 2 54138.4000 p31 p54 n/a N p31->p55->p54
113914.9000 M2690 891193 4 31817.9000 p41 p84 n/a N p41->p82->p27->p47->p84
113915.0000 M2775 852105 2 29228.0000 p7 p52 n/a N p7->p91->p52
113918.9000 M2311 956873 3 43377.9000 p69 p52 n/a N p69->p7->p91->p52
113937.3000 M1126 717040 2 79576.3000 p73 p15 n/a N p73->p38->p15
113939.8000 M1282 620426 2 74814.8000 p1 p15 n/a N p1->p38->p15
113942.3000 M1520 618520 3 67547.3000 p87 p15 n/a N p87->p73->p38->p15
113957.5000 M2978 672818 1 23077.5000 p65 p6 n/a N p65->p6
113960.5000 M2737 731109 1 30430.5000 p65 p6 n/a N p65->p6
113969.7000 M1829 926334 1 58147.7000 p87 p21 n/a N p87->p21
113995.6000 M1078 672019 2 81098.6000 p54 p51 n/a N p54->p10->p51
113996.4000 M2273 785112 2 44618.4000 p12 p22 n/a N p12->p42->p22
113999.0000 M2608 846228 1 34408.0000 p51 p10 n/a N p51->p10
114067.4000 M2334 832727 2 42828.4000 p51 p44 n/a N p51->p62->p44
114070.0000 M2867 644647 1 26570.0000 p44 p62 n/a N p44->p62
114073.7000 M1544 913444 1 66949.7000 p44 p62 n/a N p44->p62
114110.8000 M920 638633 4 86034.8000 p47 p39 n/a N p47->p3->p96->p90->p39
114178.6000 M1462 767393 2 69555.6000 p21 p42 n/a N p21->p85->p42
114181.3000 M3009 667753 1 22359.3000 p85 p42 n/a N p85->p42
114183.5000 M1947 539506 2 54753.5000 p67 p85 n/a N p67->p42->p85
114250.8000 M3433 707466 2 9486.8000 p74 p77 n/a N p74->p86->p77
114254.5000 M3272 919167 1 14408.5000 p86 p77 n/a N p86->p77
114257.6000 M1886 772222 5 56693.6000 p2 p77 n/a N p2->p18->p70->p12->p86->p77
114261.1000 M2299 856404 1 44087.1000 p77 p86 n/a N p77->p86
114277.5000 M2715 817462 2 31417.5000 p7 p62 n/a N p7->p91->p62
114302.7000 M1487 796588 4 68915.7000 p5 p15 n/a N p5->p27->p82->p54->p15
114305.6000 M2765 701497 2 29922.6000 p26 p15 n/a N p26->p54->p15
114353.5000 M2877 648415 2 26549.5000 p70 p37 n/a N p70->p79->p37
114355.7000 M2588 536687 2 35371.7000 p70 p37 n/a N p70->p79->p37
114369.5000 M2134 656753 1 49226.5000 p15 p68 n/a N p15->p68
114370.9000 M2366 796702 4 42156.9000 p11 p54 n/a N p11->p83->p65->p6->p54
114371.9000 M777 590108 3 90664.9000 p71 p15 n/a N p71->p9->p68->p15
114374.1000 M3665 778166 1 2541.1000 p54 p6 n/a N p54->p6
114451.9000 M3198 539719 1 16867.9000 p73 p22 n/a N p73->p22
114493.3000 M2916 903165 1 25503.3000 p62 p13 n/a N p62->p13
114496.5000 M501 791940 5 99195.5000 p8 p13 n/a N p8->p55->p31->p77->p62->p13
114510.0000 M1271 809312 1 75720.0000 p52 p67 n/a N p52->p67
114512.7000 M2247 659899 1 45923.7000 p52 p67 n/a N p52->p67
114521.9000 M1979 825560 3 54114.9000 p9 p69 n/a N p9->p68->p55->p69
114524.1000 M3598 526951 1 4732.1000 p55 p69 n/a N p55->p69
114532.5000 M1243 908759 4 76599.5000 p7 p65 n/a N p7->p99->p10->p54->p65
114535.0000 M3683 601410 1 2150.0000 p65 p54 n/a N p65->p54
114594.1000 M1296 583262 2 75040.1000 p47 p42 n/a N p47->p12->p42
114596.7000 M2096 636721 3 50611.7000 p56 p42 n/a N p56->p82->p12->p42
114662.3000 M3233 960135 1 16008.3000 p80 p19 n/a N p80->p19
114679.4000 M493 780166 4 99624.4000 p64 p63 n/a N p64->p47->p78->p76->p63
114808.8000 M3672 517221 1 2760.8000 p27 p85 n/a N p27->p85
114811.0000 M3352 545391 2 12520.0000 p47 p85 n/a N p47->p27->p85
114813.3000 M1738 557071 2 61771.3000 p47 p85 n/a N p47->p27->p85
114820.1000 M1195 753732 4 78354.1000 p21 p43 n/a N p21->p84->p44->p92->p43
114823.2000 M2054 651379 3 52122.2000 p84 p62 n/a N p84->p47->p27->p62
114828.6000 M2175 748142 3 48436.6000 p7 p67 n/a N p7->p91->p43->p67
114831.2000 M3644 687055 1 3638.2000 p85 p62 n/a N p85->p62
114831.3000 M3557 669723 1 6289.3000 p67 p43 n/a N p67->p43
114858.3000 M1351 644680 2 73629.3000 p63 p38 n/a N p63->p42->p38
114861.9000 M582 884768 4 97094.9000 p47 p42 n/a N p47->p78->p76->p38->p42
114981.5000 M2224 841673 3 47092.5000 p18 p27 n/a N p18->p76->p38->p27
114983.6000 M3550 506579 1 6655.6000 p38 p27 n/a N p38->p27
114987.5000 M364 968185 2 103870.5000 p76 p27 n/a N p76->p38->p27
115056.9000 M606 586944 2 96556.9000 p67 p27 n/a N p67->p42->p27
115094.3000 M2907 667082 1 26377.3000 p85 p12 n/a N p85->p12
115122.6000 M2528 885038 2 37971.6000 p42 p73 n/a N p42->p12->p73
115125.3000 M1376 662809 5 73128.3000 p25 p73 n/a N p25->p3->p79->p70->p12->p73
115128.1000 M3286 698010 2 14855.1000 p70 p73 n/a N p70->p12->p73
115130.7000 M3713 642129 1 1834.7000 p73 p12 n/a N p73->p12
115177.1000 M894 754030 3 87895.1000 p21 p35 n/a N p21->p86->p13->p35
115531.0000 M1238 580646 2 77752.0000 p26 p55 n/a N p26->p63->p55
115533.2000 M1652 534422 2 65110.2000 p26 p55 n/a N p26->p63->p55
115535.8000 M1372 639947 3 73661.8000 p36 p63 n/a N p36->p8->p55->p63
115585.9000 M1701 507913 2 63671.9000 p72 p78 n/a N p72->p1->p78
115589.1000 M1423 789502 3 72159.1000 p86 p78 n/a N p86->p79->p1->p78
115592.3000 M2948 781574 2 25627.3000 p79 p78 n/a N p79->p1->p78
115594.6000 M1734 554185 3 62672.6000 p73 p78 n/a N p73->p38->p1->p78
115631.9000 M1562 796203 2 67954.9000 p47 p31 n/a N p47->p27->p31
115634.2000 M3194 552756 2 18170.2000 p47 p31 n/a N p47->p27->p31
115826.8000 M3290 832830 2 15431.8000 p90 p67 n/a N p90->p96->p67
115829.8000 M3168 732976 2 19156.8000 p90 p67 n/a N p90->p96->p67
115842.6000 M2747 638171 2 32007.6000 p28 p4 n/a N p28->p39->p4
115846.3000 M2460 911567 2 40775.3000 p30 p4 n/a N p30->p39->p4
116031.3000 M1300 914664 3 76356.3000 p6 p30 n/a N p6->p27->p47->p30
116034.5000 M965 787038 2 86587.5000 p78 p30 n/a N p78->p47->p30
116042.3000 M2048 993969 2 53524.3000 p41 p26 n/a N p41->p80->p26
116111.7000 M1596 993093 1 67399.7000 p65 p57 n/a N p65->p57
116115.7000 M2816 995895 2 30173.7000 p70 p65 n/a N p70->p57->p65
116118.4000 M2735 674309 3 32649.4000 p79 p65 n/a N p79->p70->p57->p65
116185.6000 M3239 550358 2 17350.6000 p30 p60 n/a N p30->p98->p60
116250.8000 M2354 995922 1 44402.8000 p27 p35 n/a N p27->p35
116254.3000 M2263 872537 3 47177.3000 p64 p35 n/a N p64->p82->p27->p35
116300.5000 M3569 628911 1 7391.5000 p26 p2 n/a N p26->p2
116309.2000 M1215 956877 3 79231.2000 p78 p55 n/a N p78->p2->p13->p55
116352.9000 M3159 853628 1 19954.9000 p53 p10 n/a N p53->p10
116413.4000 M1073 829346 1 83670.4000 p17 p35 n/a N p17->p35
116651.6000 M3081 511719 1 22629.6000 p17 p0 n/a N p17->p0
116689.0000 M2196 741591 1 49658.0000 p9 p60 n/a N p9->p60
116713.1000 M1876 960176 1 59453.1000 p76 p57 n/a N p76->p57
116715.3000 M272 545134 1 108407.3000 p57 p76 n/a N p57->p76
116895.1000 M877 884428 3 90133.1000 p10 p88 n/a N p10->p54->p17->p88
116973.2000 M1437 863191 2 73114.2000 p78 p60 n/a N p78->p76->p60
116975.9000 M675 674183 3 96377.9000 p61 p60 n/a N p61->p78->p76->p60
116979.6000 M2313 900096 1 46377.6000 p60 p76 n/a N p60->p76
116984.2000 M3244 660137 2 17997.2000 p38 p32 n/a N p38->p0->p32
117027.0000 M3464 708220 2 11319.0000 p82 p68 n/a N p82->p64->p68
117117.8000 M2483 589118 1 41345.8000 p15 p56 n/a N p15->p56
117193.3000 M3327 538730 2 15668.3000 p53 p55 n/a N p53->p24->p55
117207.4000 M3242 659584 2 18280.4000 p33 p31 n/a N p33->p46->p31
117210.5000 M2036 757585 2 55057.5000 p33 p31 n/a N p33->p46->p31
117214.3000 M1830 945450 1 61361.3000 p31 p46 n/a N p31->p46
117219.8000 M1896 712922 4 59349.8000 p21 p73 n/a N p21->p93->p6->p38->p73
117496.9000 M1085 860134 3 84386.9000 p83 p13 n/a N p83->p57->p15->p13
117500.0000 M3782 762123 1 2099.0000 p15 p13 n/a N p15->p13
117600.9000 M607 876947 2 99069.9000 p38 p80 n/a N p38->p76->p80
117604.0000 M2174 750440 2 51243.0000 p40 p80 n/a N p40->p76->p80
117657.4000 M3653 605284 1 6190.4000 p18 p31 n/a N p18->p31
117661.3000 M2486 962365 2 41797.3000 p9 p18 n/a N p9->p31->p18
117725.5000 M3700 744798 1 4824.5000 p66 p13 n/a N p66->p13
117753.2000 M1635 787348 1 67850.2000 p48 p21 n/a N p48->p21
117756.8000 M666 891776 4 97433.8000 p36 p21 n/a N p36->p25->p88->p48->p21
117807.9000 M1611 531970 2 68637.9000 p39 p34 n/a N p39->p94->p34
118035.3000 M3343 747343 1 16021.3000 p25 p24 n/a N p25->p24
118097.8000 M524 721556 2 102096.8000 p10 p60 n/a N p10->p77->p60
118169.4000 M3734 797937 2 4234.4000 p83 p76 n/a N p83->p82->p76
118172.9000 M1201 854657 3 81522.9000 p36 p76 n/a N p36->p83->p82->p76
118219.7000 M3460 534299 2 12634.7000 p14 p31 n/a N p14->p1->p31
118455.6000 M1406 744293 2 75543.6000 p82 p0 n/a N p82->p27->p0
118458.2000 M1626 642703 3 68830.2000 p67 p0 n/a N p67->p42->p27->p0
118458.2000 M2927 911158 1 29132.2000 p76 p66 n/a N p76->p66
118521.4000 M3209 738799 2 20599.4000 p8 p20 n/a N p8->p24->p20
118570.5000 M3332 541113 1 16892.5000 p52 p74 n/a N p52->p74
118664.4000 M1753 979182 1 65163.4000 p68 p41 n/a N p68->p41
118685.4000 M3326 582641 1 17191.4000 p48 p64 n/a N p48->p64
118689.3000 M1342 959696 1 77734.3000 p48 p64 n/a N p48->p64
118692.5000 M3599 778330 1 8869.5000 p64 p48 n/a N p64->p48
118695.2000 M2487 669250 2 42800.2000 p27 p48 n/a N p27->p64->p48
118698.6000 M2131 847628 2 53646.6000 p82 p48 n/a N p82->p64->p48
118826.6000 M1938 688955 3 59671.6000 p20 p10 n/a N p20->p60->p14->p10
118886.8000 M2350 823095 2 47161.8000 p89 p18 n/a N p89->p38->p18
118889.3000 M1963 624264 3 58971.3000 p10 p38 n/a N p10->p70->p18->p38
118892.9000 M2477 889017 2 43303.9000 p70 p38 n/a N p70->p18->p38
118944.4000 M3732 752014 1 5070.4000 p52 p38 n/a N p52->p38
118955.3000 M3409 597226 2 14921.3000 p83 p17 n/a N p83->p82->p17
118958.5000 M1759 799251 3 65273.5000 p81 p17 n/a N p81->p83->p82->p17
119023.0000 M3532 675482 2 11244.0000 p70 p52 n/a N p70->p18->p52
119051.6000 M2855 750831 1 31916.6000 p28 p4 n/a N p28->p4
119093.7000 M443 857100 2 105562.7000 p26 p74 n/a N p26->p72->p74
119097.2000 M2361 874768 1 47036.2000 p74 p72 n/a N p74->p72
119297.4000 M1978 770781 2 58921.4000 p33 p3 n/a N p33->p50->p3
119299.7000 M2930 563997 2 29880.7000 p33 p3 n/a N p33->p50->p3
119302.0000 M3814 785513 1 2925.0000 p44 p73 n/a N p44->p73
119302.2000 M1606 616546 3 70284.2000 p34 p3 n/a N p34->p33->p50->p3
119411.3000 M2544 521018 3 41771.3000 p83 p18 n/a N p83->p77->p62->p18
119414.6000 M2456 803357 2 44464.6000 p19 p18 n/a N p19->p62->p18
119503.3000 M3423 880288 1 15043.3000 p9 p50 n/a N p9->p50
119506.5000 M3163 786182 1 22985.5000 p9 p50 n/a N p9->p50
119532.5000 M1519 638847 2 73168.5000 p25 p13 n/a N p25->p16->p13
119662.5000 M1930 691448 1 60753.5000 p41 p15 n/a N p41->p15
119665.7000 M2422 785401 1 45748.7000 p15 p41 n/a N p15->p41
119680.2000 M2871 655068 1 32059.2000 p47 p74 n/a N p47->p74
119682.3000 M2569 503170 1 41275.3000 p47 p74 n/a N p47->p74
119686.2000 M3134 959437 1 24048.2000 p47 p74 n/a N p47->p74
119689.3000 M3628 774154 1 8983.3000 p47 p74 n/a N p47->p74
119760.0000 M3509 841286 1 12683.0000 p76 p50 n/a N p76->p50
119778.0000 M3428 628522 2 15168.0000 p77 p11 n/a N p77->p19->p11
119781.0000 M1664 735621 1 68990.0000 p19 p11 n/a N p19->p11
119783.3000 M1707 569318 4 67686.3000 p60 p11 n/a N p60->p44->p97->p19->p11
119786.1000 M3461 683042 1 14171.1000 p11 p19 n/a N p11->p19
119810.8000 M3429 825443 1 15170.8000 p86 p85 n/a N p86->p85
119814.6000 M3110 945404 1 24908.6000 p85 p86 n/a N p85->p86
119858.8000 M2625 726136 1 39746.8000 p0 p28 n/a N p0->p28
119861.7000 M2447 722125 1 45186.7000 p0 p28 n/a N p0->p28
119935.1000 M2170 951958 2 53696.1000 p33 p24 n/a N p33->p50->p24
119984.7000 M1942 964892 2 60706.7000 p75 p5 n/a N p75->p85->p5
120070.5000 M1918 546599 2 61527.5000 p7 p24 n/a N p7->p9->p24
120074.5000 M1999 977067 1 59051.5000 p9 p24 n/a N p9->p24
120078.0000 M1900 861068 1 62085.0000 p9 p24 n/a N p9->p24
120080.2000 M2504 530805 1 43663.2000 p24 p9 n/a N p24->p9
120087.8000 M3717 699889 1 6669.8000 p24 p51 n/a N p24->p51
120106.7000 M3203 763668 1 22369.7000 p50 p17 n/a N p50->p17
120195.9000 M3451 983572 3 14883.9000 p75 p11 n/a N p75->p71->p64->p11
120228.4000 M2889 701137 2 32059.4000 p75 p28 n/a N p75->p71->p28
120230.8000 M2935 589621 2 30659.8000 p64 p28 n/a N p64->p71->p28
120246.4000 M1471 892917 2 75348.4000 p68 p17 n/a N p68->p9->p17
120250.1000 M1072 915676 2 87538.1000 p68 p17 n/a N p68->p9->p17
120252.8000 M2776 658223 1 35534.8000 p9 p17 n/a N p9->p17
120360.3000 M3400 597776 1 16602.3000 p62 p72 n/a N p62->p72
120372.4000 M1737 622094 3 67360.4000 p32 p21 n/a N p32->p4->p8->p21
120375.9000 M1681 866871 2 69069.9000 p36 p21 n/a N p36->p8->p21
120378.9000 M1512 745862 1 74228.9000 p8 p21 n/a N p8->p21
120382.2000 M1572 824341 2 72400.2000 p84 p8 n/a N p84->p21->p8
120509.7000 M1310 630665 1 80529.7000 p81 p85 n/a N p81->p85
120626.4000 M1592 569839 3 72035.4000 p26 p31 n/a N p26->p63->p42->p31
120666.9000 M1501 653727 1 74853.9000 p48 p69 n/a N p48->p69
120697.7000 M3638 543583 1 9687.7000 p50 p87 n/a N p50->p87
120700.0000 M3685 553642 1 8255.0000 p50 p87 n/a N p50->p87
120703.3000 M2347 821442 1 49069.3000 p87 p50 n/a N p87->p50
120713.9000 M3581 505531 1 11439.9000 p67 p5 n/a N p67->p5
120795.7000 M1575 643887 2 72721.7000 p49 p87 n/a N p49->p9->p87
120838.6000 M3687 891895 1 8332.6000 p16 p88 n/a N p16->p88
120841.9000 M1441 807662 1 76859.9000 p16 p88 n/a N p16->p88
120959.1000 M492 622816 1 105934.1000 p50 p84 n/a N p50->p84
120960.6000 M1997 684398 2 59999.6000 p67 p68 n/a N p67->p42->p68
120962.7000 M1154 880135 2 85746.7000 p86 p50 n/a N p86->p84->p50
121007.4000 M2184 959945 5 54339.4000 p40 p11 n/a N p40->p99->p67->p47->p27->p11
121140.6000 M2656 588001 2 40081.6000 p62 p84 n/a N p62->p19->p84
121143.9000 M1443 806890 3 77100.9000 p75 p84 n/a N p75->p77->p19->p84
121239.3000 M3128 903705 1 25784.3000 p50 p14 n/a N p50->p14
121241.8000 M2684 620587 2 39327.8000 p33 p10 n/a N p33->p50->p10
121300.2000 M2476 516814 3 45741.2000 p60 p8 n/a N p60->p44->p42->p8
121304.0000 M2008 926899 2 60006.0000 p12 p8 n/a N p12->p42->p8
121318.9000 M3258 718118 1 21903.9000 p8 p84 n/a N p8->p84
121322.7000 M2557 946232 3 43283.7000 p37 p8 n/a N p37->p92->p84->p8
121353.1000 M2352 530695 2 49566.1000 p4 p54 n/a N p4->p32->p54
121382.6000 M3403 984928 2 17532.6000 p47 p64 n/a N p47->p27->p64
121431.1000 M1763 604403 4 67624.1000 p40 p34 n/a N p40->p75->p71->p64->p34
121434.6000 M2778 856238 1 36655.6000 p34 p64 n/a N p34->p64
121447.3000 M1675 833295 5 70323.3000 p55 p79 n/a N p55->p40->p88->p76->p80->p79
121451.2000 M3157 956037 1 25114.2000 p79 p80 n/a N p79->p80
121502.8000 M1036 812754 2 89888.8000 p20 p15 n/a N p20->p84->p15
121638.9000 M2239 870246 2 53293.9000 p14 p51 n/a N p14->p10->p51
121660.6000 M2699 532689 2 39287.6000 p50 p48 n/a N p50->p33->p48
121661.0000 M2581 583574 1 42891.0000 p22 p43 n/a N p22->p43
121661.6000 M1298 826557 2 82047.6000 p39 p59 n/a N p39->p96->p59
121664.1000 M2412 754952 3 48051.1000 p24 p43 n/a N p24->p29->p22->p43
121664.6000 M1410 999753 1 78631.6000 p33 p48 n/a N p33->p48
121667.5000 M3748 722438 1 7304.5000 p48 p33 n/a N p48->p33
121847.1000 M659 681523 3 101737.1000 p12 p25 n/a N p12->p42->p22->p25
121850.9000 M3865 939684 1 3911.9000 p22 p25 n/a N p22->p25
121853.0000 M3919 521307 1 2269.0000 p25 p22 n/a N p25->p22
121892.7000 M1770 632195 2 67871.7000 p43 p31 n/a N p43->p91->p31
122048.8000 M3008 708005 3 30257.8000 p89 p71 n/a N p89->p42->p67->p71
122052.7000 M2571 972740 3 43584.7000 p82 p67 n/a N p82->p64->p71->p67
122055.6000 M59 720977 4 120250.6000 p80 p67 n/a N p80->p30->p75->p71->p67
122059.5000 M3923 801051 1 2353.5000 p72 p68 n/a N p72->p68
122215.2000 M3830 930768 2 5347.2000 p64 p84 n/a N p64->p41->p84
122311.6000 M616 939241 2 103509.6000 p14 p15 n/a N p14->p10->p15
122315.4000 M2585 945842 1 43422.4000 p15 p10 n/a N p15->p10
122319.2000 M3102 930134 2 27658.2000 p28 p10 n/a N p28->p15->p10
122390.8000 M3971 590547 1 1224.8000 p36 p60 n/a N p36->p60
122413.7000 M3187 687398 1 25161.7000 p36 p15 n/a N p36->p15
122472.1000 M1594 775153 2 73821.1000 p7 p19 n/a N p7->p91->p19
122586.9000 M2610 757915 4 42933.9000 p27 p22 n/a N p27->p82->p64->p71->p22
122643.0000 M2194 727741 4 55672.0000 p50 p11 n/a N p50->p33->p95->p53->p11
122645.8000 M4007 692159 1 385.8000 p11 p53 n/a N p11->p53
122651.6000 M605 683841 1 104182.6000 p88 p35 n/a N p88->p35
122654.4000 M2780 698604 1 37813.4000 p35 p88 n/a N p35->p88
122679.5000 M3381 566883 2 19502.5000 p42 p87 n/a N p42->p67->p87
122682.9000 M2463 849142 4 47521.9000 p26 p87 n/a N p26->p63->p42->p67->p87
122685.2000 M1240 564154 1 84844.2000 p67 p87 n/a N p67->p87
122688.4000 M3868 780855 1 4659.4000 p87 p67 n/a N p87->p67
122692.3000 M3797 856760 1 6833.3000 p10 p34 n/a N p10->p34
122695.6000 M2923 809999 2 33491.6000 p7 p10 n/a N p7->p34->p10
122703.3000 M3447 649537 1 17512.3000 p84 p6 n/a N p84->p6
122783.9000 M835 505703 2 97305.9000 p47 p21 n/a N p47->p27->p21
122794.1000 M1245 510364 1 84800.1000 p41 p13 n/a N p41->p13
122797.4000 M2107 822822 1 58480.4000 p13 p41 n/a N p13->p41
122809.1000 M1445 930529 2 78704.1000 p37 p33 n/a N p37->p84->p33
122816.2000 M3172 707072 1 26021.2000 p40 p74 n/a N p40->p74
122818.5000 M1464 658286 3 78134.5000 p13 p42 n/a N p13->p56->p26->p42
122820.9000 M1795 582035 1 68034.9000 p42 p26 n/a N p42->p26
