# time  created  delivered  delivered/created
69107.0000 2264 918 0.4055
69137.0000 2265 918 0.4053
69167.0000 2266 918 0.4051
69197.0000 2267 918 0.4049
69227.0000 2268 918 0.4048
69229.0000 2268 919 0.4052
69257.0000 2269 919 0.4050
69287.0000 2270 919 0.4048
69318.0000 2271 919 0.4047
69348.0000 2272 919 0.4045
69378.0000 2273 919 0.4043
69409.0000 2274 919 0.4041
69440.0000 2275 919 0.4040
69471.0000 2276 919 0.4038
69480.0000 2276 920 0.4042
69502.0000 2277 920 0.4040
69532.0000 2278 920 0.4039
69563.0000 2279 920 0.4037
69563.5000 2279 921 0.4041
69578.4000 2279 922 0.4046
69594.0000 2280 922 0.4044
69624.0000 2281 922 0.4042
69655.0000 2282 922 0.4040
69660.7000 2282 923 0.4045
69669.1000 2282 924 0.4049
69673.0000 2282 925 0.4053
69686.0000 2283 925 0.4052
69716.0000 2284 925 0.4050
69717.7000 2284 926 0.4054
69747.0000 2285 926 0.4053
69777.0000 2286 926 0.4051
69808.0000 2287 926 0.4049
69827.3000 2287 927 0.4053
69839.0000 2288 927 0.4052
69865.6000 2288 928 0.4056
69870.0000 2289 928 0.4054
69901.0000 2290 928 0.4052
69931.0000 2291 928 0.4051
69961.0000 2292 928 0.4049
69991.0000 2293 928 0.4047
70022.0000 2294 928 0.4045
70032.3000 2294 929 0.4050
70036.1000 2294 930 0.4054
70053.0000 2295 930 0.4052
70074.2000 2295 931 0.4057
70074.7000 2295 932 0.4061
70084.0000 2296 932 0.4059
70114.0000 2297 932 0.4057
70144.0000 2298 932 0.4056
70174.0000 2299 932 0.4054
70205.0000 2300 932 0.4052
70213.5000 2300 933 0.4057
70235.0000 2301 933 0.4055
70265.0000 2302 933 0.4053
70296.0000 2303 933 0.4051
70327.0000 2304 933 0.4049
70346.3000 2304 934 0.4054
70358.0000 2305 934 0.4052
70388.0000 2306 934 0.4050
70419.0000 2307 934 0.4049
70450.0000 2308 934 0.4047
70481.0000 2309 934 0.4045
70501.7000 2309 935 0.4049
70507.2000 2309 936 0.4054
70511.0000 2310 936 0.4052
70541.0000 2311 936 0.4050
70571.0000 2312 936 0.4048
70594.7000 2312 937 0.4053
70596.8000 2312 938 0.4057
70599.2000 2312 939 0.4061
70602.0000 2313 939 0.4060
70602.1000 2313 940 0.4064
70632.0000 2314 940 0.4062
70662.0000 2315 940 0.4060
70692.0000 2316 940 0.4059
70707.3000 2316 941 0.4063
70722.0000 2317 941 0.4061
70742.0000 2317 942 0.4066
70753.0000 2318 942 0.4064
70783.0000 2319 942 0.4062
70814.0000 2320 942 0.4060
70845.0000 2321 942 0.4059
70876.0000 2322 942 0.4057
70906.0000 2323 942 0.4055
70936.0000 2324 942 0.4053
70967.0000 2325 942 0.4052
70997.0000 2326 942 0.4050
71027.0000 2327 942 0.4048
71057.0000 2328 942 0.4046
71088.0000 2329 942 0.4045
71119.0000 2330 942 0.4043
71149.0000 2331 942 0.4041
71179.0000 2332 942 0.4039
71209.0000 2333 942 0.4038
71239.0000 2334 942 0.4036
71257.3000 2334 943 0.4040
71269.0000 2335 943 0.4039
71300.0000 2336 943 0.4037
71325.5000 2336 944 0.4041
71331.0000 2337 944 0.4039
71361.0000 2338 944 0.4038
71384.1000 2338 945 0.4042
71387.4000 2338 946 0.4046
71389.9000 2338 947 0.4050
71391.0000 2339 947 0.4049
71404.7000 2339 948 0.4053
71421.0000 2340 948 0.4051
71452.0000 2341 948 0.4050
71480.3000 2341 949 0.4054
71482.0000 2342 949 0.4052
71482.8000 2342 950 0.4056
71507.9000 2342 951 0.4061
71510.8000 2342 952 0.4065
71512.0000 2343 952 0.4063
71514.8000 2343 953 0.4067
71543.0000 2344 953 0.4066
71572.2000 2344 954 0.4070
71574.0000 2345 954 0.4068
71576.0000 2345 955 0.4072
71604.0000 2346 955 0.4071
71611.9000 2346 956 0.4075
71628.1000 2346 957 0.4079
71634.0000 2347 957 0.4078
71664.0000 2348 957 0.4076
71674.5000 2348 958 0.4080
71695.0000 2349 958 0.4078
71717.5000 2349 959 0.4083
71721.2000 2349 960 0.4087
71725.0000 2350 960 0.4085
71755.8000 2350 961 0.4089
71756.0000 2351 961 0.4088
71787.0000 2352 961 0.4086
71788.7000 2352 962 0.4090
71816.7000 2352 963 0.4094
71818.0000 2353 963 0.4093
71848.0000 2354 963 0.4091
71878.0000 2355 963 0.4089
71909.0000 2356 963 0.4087
71940.0000 2357 963 0.4086
71970.0000 2358 963 0.4084
72000.0000 2359 963 0.4082
72030.0000 2360 963 0.4081
72061.0000 2361 963 0.4079
72064.8000 2361 964 0.4083
72092.0000 2362 964 0.4081
72122.0000 2363 964 0.4080
72153.0000 2364 964 0.4078
72183.0000 2365 964 0.4076
72211.7000 2365 965 0.4080
72214.0000 2366 965 0.4079
72244.0000 2367 965 0.4077
72251.3000 2367 966 0.4081
72275.0000 2368 966 0.4079
72306.0000 2369 966 0.4078
72336.0000 2370 966 0.4076
72351.8000 2370 967 0.4080
72355.3000 2370 968 0.4084
72364.5000 2370 969 0.4089
72366.0000 2371 969 0.4087
72397.0000 2372 969 0.4085
72399.1000 2372 970 0.4089
72402.7000 2372 971 0.4094
72427.0000 2373 971 0.4092
72458.0000 2374 971 0.4090
72488.0000 2375 971 0.4088
72519.0000 2376 971 0.4087
72529.3000 2376 972 0.4091
72549.0000 2377 972 0.4089
72562.9000 2377 973 0.4093
72566.6000 2377 974 0.4098
72580.0000 2378 974 0.4096
72611.0000 2379 974 0.4094
72641.0000 2380 974 0.4092
72671.0000 2381 974 0.4091
72689.2000 2381 975 0.4095
72691.8000 2381 976 0.4099
72702.0000 2382 976 0.4097
72712.6000 2382 977 0.4102
72732.0000 2383 977 0.4100
72763.0000 2384 977 0.4098
72793.0000 2385 977 0.4096
72806.2000 2385 978 0.4101
72809.8000 2385 979 0.4105
72824.0000 2386 979 0.4103
72854.0000 2387 979 0.4101
72884.0000 2388 979 0.4100
72915.0000 2389 979 0.4098
72945.0000 2390 979 0.4096
72976.0000 2391 979 0.4095
73006.0000 2392 979 0.4093
73036.0000 2393 979 0.4091
73038.4000 2393 980 0.4095
73066.0000 2394 980 0.4094
73097.0000 2395 980 0.4092
73127.0000 2396 980 0.4090
73158.0000 2397 980 0.4088
73159.1000 2397 981 0.4093
73163.0000 2397 982 0.4097
73188.0000 2398 982 0.4095
73196.0000 2398 983 0.4099
73199.3000 2398 984 0.4103
73218.0000 2399 984 0.4102
73219.0000 2399 985 0.4106
73222.1000 2399 986 0.4110
73249.0000 2400 986 0.4108
73250.6000 2400 987 0.4113
73279.0000 2401 987 0.4111
73301.6000 2401 988 0.4115
73309.0000 2402 988 0.4113
73339.0000 2403 988 0.4112
73370.0000 2404 988 0.4110
73400.0000 2405 988 0.4108
73430.0000 2406 988 0.4106
73460.0000 2407 988 0.4105
73490.0000 2408 988 0.4103
73508.5000 2408 989 0.4107
73520.0000 2409 989 0.4105
73551.0000 2410 989 0.4104
73582.0000 2411 989 0.4102
73613.0000 2412 989 0.4100
73643.0000 2413 989 0.4099
73646.6000 2413 990 0.4103
73673.0000 2414 990 0.4101
73703.0000 2415 990 0.4099
73733.6000 2415 991 0.4104
73734.0000 2416 991 0.4102
73765.0000 2417 991 0.4100
73795.0000 2418 991 0.4098
73806.5000 2418 992 0.4103
73818.5000 2418 993 0.4107
73826.0000 2419 993 0.4105
73847.2000 2419 994 0.4109
73850.6000 2419 995 0.4113
73853.8000 2419 996 0.4117
73856.0000 2420 996 0.4116
73886.0000 2421 996 0.4114
73891.7000 2421 997 0.4118
73917.0000 2422 997 0.4116
73947.0000 2423 997 0.4115
73951.0000 2423 998 0.4119
73957.9000 2423 999 0.4123
73977.0000 2424 999 0.4121
74007.0000 2425 999 0.4120
74032.4000 2425 1000 0.4124
74036.3000 2425 1001 0.4128
74037.0000 2426 1001 0.4126
74067.0000 2427 1001 0.4124
74067.7000 2427 1002 0.4129
74071.5000 2427 1003 0.4133
74081.4000 2427 1004 0.4137
74084.9000 2427 1005 0.4141
74097.0000 2428 1005 0.4139
74127.0000 2429 1005 0.4138
74157.0000 2430 1005 0.4136
74188.0000 2431 1005 0.4134
74219.0000 2432 1005 0.4132
74226.2000 2432 1006 0.4137
74229.4000 2432 1007 0.4141
74231.7000 2432 1008 0.4145
74249.0000 2433 1008 0.4143
74279.0000 2434 1008 0.4141
74310.0000 2435 1008 0.4140
74330.0000 2435 1009 0.4144
74340.0000 2436 1009 0.4142
74371.0000 2437 1009 0.4140
74402.0000 2438 1009 0.4139
74416.3000 2438 1010 0.4143
74432.0000 2439 1010 0.4141
74432.3000 2439 1011 0.4145
74435.0000 2439 1012 0.4149
74437.4000 2439 1013 0.4153
74439.5000 2439 1014 0.4157
74450.8000 2439 1015 0.4162
74463.0000 2440 1015 0.4160
74493.0000 2441 1015 0.4158
74494.3000 2441 1016 0.4162
74498.3000 2441 1017 0.4166
74524.0000 2442 1017 0.4165
74528.9000 2442 1018 0.4169
74554.0000 2443 1018 0.4167
74560.6000 2443 1019 0.4171
74584.0000 2444 1019 0.4169
74614.0000 2445 1019 0.4168
74645.0000 2446 1019 0.4166
74675.0000 2447 1019 0.4164
74684.7000 2447 1020 0.4168
74687.6000 2447 1021 0.4172
74706.0000 2448 1021 0.4171
74736.0000 2449 1021 0.4169
74766.0000 2450 1021 0.4167
74778.1000 2450 1022 0.4171
74796.0000 2451 1022 0.4170
74827.0000 2452 1022 0.4168
74858.0000 2453 1022 0.4166
74865.9000 2453 1023 0.4170
74888.0000 2454 1023 0.4169
74919.0000 2455 1023 0.4167
74950.0000 2456 1023 0.4165
74980.0000 2457 1023 0.4164
75010.0000 2458 1023 0.4162
75041.0000 2459 1023 0.4160
75059.0000 2459 1024 0.4164
75071.0000 2460 1024 0.4163
75097.5000 2460 1025 0.4167
75099.7000 2460 1026 0.4171
75101.0000 2461 1026 0.4169
75131.0000 2462 1026 0.4167
75161.0000 2463 1026 0.4166
75192.0000 2464 1026 0.4164
75192.7000 2464 1027 0.4168
75223.0000 2465 1027 0.4166
75254.0000 2466 1027 0.4165
75285.0000 2467 1027 0.4163
75305.1000 2467 1028 0.4167
75309.2000 2467 1029 0.4171
75313.1000 2467 1030 0.4175
75313.1000 2467 1031 0.4179
75316.0000 2468 1031 0.4177
75316.3000 2468 1032 0.4182
75346.0000 2469 1032 0.4180
75376.0000 2470 1032 0.4178
75407.0000 2471 1032 0.4176
75437.0000 2472 1032 0.4175
75447.4000 2472 1033 0.4179
75450.1000 2472 1034 0.4183
75453.9000 2472 1035 0.4187
75467.0000 2473 1035 0.4185
75490.2000 2473 1036 0.4189
75490.5000 2473 1037 0.4193
75498.0000 2474 1037 0.4192
75523.2000 2474 1038 0.4196
75526.9000 2474 1039 0.4200
75529.0000 2475 1039 0.4198
75559.0000 2476 1039 0.4196
75582.4000 2476 1040 0.4200
75589.0000 2477 1040 0.4199
75620.0000 2478 1040 0.4197
75650.0000 2479 1040 0.4195
75653.4000 2479 1041 0.4199
75655.6000 2479 1042 0.4203
75680.0000 2480 1042 0.4202
75692.0000 2480 1043 0.4206
75711.0000 2481 1043 0.4204
75726.8000 2481 1044 0.4208
75742.0000 2482 1044 0.4206
75766.5000 2482 1045 0.4210
75772.0000 2483 1045 0.4209
75780.2000 2483 1046 0.4213
75789.3000 2483 1047 0.4217
75792.5000 2483 1048 0.4221
75803.0000 2484 1048 0.4219
75834.0000 2485 1048 0.4217
75841.8000 2485 1049 0.4221
75845.2000 2485 1050 0.4225
75847.8000 2485 1051 0.4229
75850.1000 2485 1052 0.4233
75864.0000 2486 1052 0.4232
75895.0000 2487 1052 0.4230
75925.0000 2488 1052 0.4228
75925.1000 2488 1053 0.4232
75956.0000 2489 1053 0.4231
75987.0000 2490 1053 0.4229
76018.0000 2491 1053 0.4227
76024.5000 2491 1054 0.4231
76027.6000 2491 1055 0.4235
76030.4000 2491 1056 0.4239
76048.0000 2492 1056 0.4238
76065.1000 2492 1057 0.4242
76076.6000 2492 1058 0.4246
76078.8000 2492 1059 0.4250
76079.0000 2493 1059 0.4248
76110.0000 2494 1059 0.4246
76140.0000 2495 1059 0.4244
76167.9000 2495 1060 0.4248
76170.5000 2495 1061 0.4253
76170.9000 2495 1062 0.4257
76171.0000 2496 1062 0.4255
76201.0000 2497 1062 0.4253
76232.0000 2498 1062 0.4251
76262.0000 2499 1062 0.4250
76293.0000 2500 1062 0.4248
76295.3000 2500 1063 0.4252
76317.7000 2500 1064 0.4256
76324.0000 2501 1064 0.4254
76352.8000 2501 1065 0.4258
76355.0000 2502 1065 0.4257
76386.0000 2503 1065 0.4255
76400.8000 2503 1066 0.4259
76417.0000 2504 1066 0.4257
76438.6000 2504 1067 0.4261
76448.0000 2505 1067 0.4259
76453.9000 2505 1068 0.4263
76467.3000 2505 1069 0.4267
76478.0000 2506 1069 0.4266
76507.9000 2506 1070 0.4270
76508.0000 2507 1070 0.4268
76535.4000 2507 1071 0.4272
76538.0000 2508 1071 0.4270
76568.0000 2509 1071 0.4269
76599.0000 2510 1071 0.4267
76610.8000 2510 1072 0.4271
76626.0000 2510 1073 0.4275
76630.0000 2511 1073 0.4273
76661.0000 2512 1073 0.4271
76692.0000 2513 1073 0.4270
76722.0000 2514 1073 0.4268
76753.0000 2515 1073 0.4266
76766.8000 2515 1074 0.4270
76778.6000 2515 1075 0.4274
76782.5000 2515 1076 0.4278
76784.0000 2516 1076 0.4277
76797.2000 2516 1077 0.4281
76799.5000 2516 1078 0.4285
76814.0000 2517 1078 0.4283
76844.0000 2518 1078 0.4281
76875.0000 2519 1078 0.4279
76906.0000 2520 1078 0.4278
76937.0000 2521 1078 0.4276
76968.0000 2522 1078 0.4274
76998.0000 2523 1078 0.4273
77004.9000 2523 1079 0.4277
77028.0000 2524 1079 0.4275
77059.0000 2525 1079 0.4273
77062.4000 2525 1080 0.4277
77090.0000 2526 1080 0.4276
77121.0000 2527 1080 0.4274
77150.2000 2527 1081 0.4278
77151.0000 2528 1081 0.4276
77172.5000 2528 1082 0.4280
77176.0000 2528 1083 0.4284
77182.0000 2529 1083 0.4282
77212.0000 2530 1083 0.4281
77241.3000 2530 1084 0.4285
77243.0000 2531 1084 0.4283
77274.0000 2532 1084 0.4281
77279.4000 2532 1085 0.4285
77283.1000 2532 1086 0.4289
77304.0000 2533 1086 0.4287
77326.3000 2533 1087 0.4291
77334.0000 2534 1087 0.4290
77365.0000 2535 1087 0.4288
77395.0000 2536 1087 0.4286
77426.0000 2537 1087 0.4285
77454.6000 2537 1088 0.4289
77457.0000 2538 1088 0.4287
77478.3000 2538 1089 0.4291
77488.0000 2539 1089 0.4289
77518.0000 2540 1089 0.4287
77549.0000 2541 1089 0.4286
77579.0000 2542 1089 0.4284
77609.0000 2543 1089 0.4282
77623.9000 2543 1090 0.4286
77627.5000 2543 1091 0.4290
77640.0000 2544 1091 0.4289
77670.0000 2545 1091 0.4287
77701.0000 2546 1091 0.4285
77732.0000 2547 1091 0.4283
77763.0000 2548 1091 0.4282
77793.0000 2549 1091 0.4280
77823.0000 2550 1091 0.4278
77854.0000 2551 1091 0.4277
77885.0000 2552 1091 0.4275
77916.0000 2553 1091 0.4273
77947.0000 2554 1091 0.4272
77978.0000 2555 1091 0.4270
78000.6000 2555 1092 0.4274
78008.0000 2556 1092 0.4272
78016.9000 2556 1093 0.4276
78033.4000 2556 1094 0.4280
78036.9000 2556 1095 0.4284
78039.0000 2557 1095 0.4282
78059.7000 2557 1096 0.4286
78070.0000 2558 1096 0.4285
78101.0000 2559 1096 0.4283
78131.0000 2560 1096 0.4281
78162.0000 2561 1096 0.4280
78193.0000 2562 1096 0.4278
78201.9000 2562 1097 0.4282
78224.0000 2563 1097 0.4280
78255.0000 2564 1097 0.4278
78255.7000 2564 1098 0.4282
78286.0000 2565 1098 0.4281
78316.0000 2566 1098 0.4279
78346.0000 2567 1098 0.4277
78376.0000 2568 1098 0.4276
78407.0000 2569 1098 0.4274
78437.0000 2570 1098 0.4272
78454.4000 2570 1099 0.4276
78468.0000 2571 1099 0.4275
78499.0000 2572 1099 0.4273
78503.9000 2572 1100 0.4277
78529.0000 2573 1100 0.4275
78559.0000 2574 1100 0.4274
78563.2000 2574 1101 0.4277
78568.8000 2574 1102 0.4281
78571.1000 2574 1103 0.4285
78589.0000 2575 1103 0.4283
78604.9000 2575 1104 0.4287
78608.8000 2575 1105 0.4291
78619.0000 2576 1105 0.4290
78649.0000 2577 1105 0.4288
78680.0000 2578 1105 0.4286
78697.3000 2578 1106 0.4290
78710.0000 2579 1106 0.4288
78740.0000 2580 1106 0.4287
78766.5000 2580 1107 0.4291
78770.0000 2581 1107 0.4289
78801.0000 2582 1107 0.4287
78801.6000 2582 1108 0.4291
78832.0000 2583 1108 0.4290
78863.0000 2584 1108 0.4288
78879.1000 2584 1109 0.4292
78893.0000 2585 1109 0.4290
78923.0000 2586 1109 0.4288
78953.0000 2587 1109 0.4287
78984.0000 2588 1109 0.4285
79001.4000 2588 1110 0.4289
79012.7000 2588 1111 0.4293
79015.0000 2589 1111 0.4291
79045.0000 2590 1111 0.4290
79075.0000 2591 1111 0.4288
79083.1000 2591 1112 0.4292
79105.0000 2592 1112 0.4290
79136.0000 2593 1112 0.4288
79166.0000 2594 1112 0.4287
79171.4000 2594 1113 0.4291
79174.0000 2594 1114 0.4295
79189.6000 2594 1115 0.4298
79193.2000 2594 1116 0.4302
79196.0000 2595 1116 0.4301
79227.0000 2596 1116 0.4299
79239.6000 2596 1117 0.4303
79257.0000 2597 1117 0.4301
79278.8000 2597 1118 0.4305
79282.5000 2597 1119 0.4309
79285.8000 2597 1120 0.4313
79287.0000 2598 1120 0.4311
79309.5000 2598 1121 0.4315
79317.0000 2599 1121 0.4313
79342.5000 2599 1122 0.4317
79345.0000 2599 1123 0.4321
79348.0000 2600 1123 0.4319
79379.0000 2601 1123 0.4318
79410.0000 2602 1123 0.4316
79441.0000 2603 1123 0.4314
79470.8000 2603 1124 0.4318
79471.0000 2604 1124 0.4316
79501.0000 2605 1124 0.4315
79531.0000 2606 1124 0.4313
79561.0000 2607 1124 0.4311
79591.0000 2608 1124 0.4310
79607.2000 2608 1125 0.4314
79622.0000 2609 1125 0.4312
79653.0000 2610 1125 0.4310
79684.0000 2611 1125 0.4309
79715.0000 2612 1125 0.4307
79746.0000 2613 1125 0.4305
79776.0000 2614 1125 0.4304
79807.0000 2615 1125 0.4302
79812.6000 2615 1126 0.4306
79838.0000 2616 1126 0.4304
79841.6000 2616 1127 0.4308
79869.0000 2617 1127 0.4306
79899.0000 2618 1127 0.4305
79930.0000 2619 1127 0.4303
79961.0000 2620 1127 0.4302
79991.0000 2621 1127 0.4300
80003.6000 2621 1128 0.4304
80021.0000 2622 1128 0.4302
80052.0000 2623 1128 0.4300
80082.0000 2624 1128 0.4299
80107.9000 2624 1129 0.4303
80112.0000 2625 1129 0.4301
80142.0000 2626 1129 0.4299
80173.0000 2627 1129 0.4298
80203.0000 2628 1129 0.4296
80209.4000 2628 1130 0.4300
80211.8000 2628 1131 0.4304
80233.0000 2629 1131 0.4302
80264.0000 2630 1131 0.4300
80295.0000 2631 1131 0.4299
80325.0000 2632 1131 0.4297
80327.9000 2632 1132 0.4301
80355.0000 2633 1132 0.4299
80386.0000 2634 1132 0.4298
80396.4000 2634 1133 0.4301
80398.9000 2634 1134 0.4305
80401.0000 2634 1135 0.4309
80417.0000 2635 1135 0.4307
80448.0000 2636 1135 0.4306
80479.0000 2637 1135 0.4304
80510.0000 2638 1135 0.4303
80537.4000 2638 1136 0.4306
80541.0000 2639 1136 0.4305
80571.0000 2640 1136 0.4303
80601.0000 2641 1136 0.4301
80632.0000 2642 1136 0.4300
80662.0000 2643 1136 0.4298
80669.3000 2643 1137 0.4302
80686.8000 2643 1138 0.4306
80692.0000 2644 1138 0.4304
80714.4000 2644 1139 0.4308
80722.0000 2645 1139 0.4306
80725.8000 2645 1140 0.4310
80753.0000 2646 1140 0.4308
80783.0000 2647 1140 0.4307
80813.0000 2648 1140 0.4305
80844.0000 2649 1140 0.4304
80872.2000 2649 1141 0.4307
80875.0000 2650 1141 0.4306
80906.0000 2651 1141 0.4304
80937.0000 2652 1141 0.4302
80967.0000 2653 1141 0.4301
80975.4000 2653 1142 0.4305
80977.8000 2653 1143 0.4308
80998.0000 2654 1143 0.4307
81029.0000 2655 1143 0.4305
81059.0000 2656 1143 0.4303
81089.0000 2657 1143 0.4302
81119.0000 2658 1143 0.4300
81149.0000 2659 1143 0.4299
81180.0000 2660 1143 0.4297
81208.0000 2660 1144 0.4301
81211.0000 2661 1144 0.4299
81241.0000 2662 1144 0.4298
81272.0000 2663 1144 0.4296
81302.0000 2664 1144 0.4294
81333.0000 2665 1144 0.4293
81363.9000 2665 1145 0.4296
81364.0000 2666 1145 0.4295
81394.0000 2667 1145 0.4293
81412.4000 2667 1146 0.4297
81425.0000 2668 1146 0.4295
81455.0000 2669 1146 0.4294
81458.1000 2669 1147 0.4297
81471.0000 2669 1148 0.4301
81473.1000 2669 1149 0.4305
81473.4000 2669 1150 0.4309
81476.4000 2669 1151 0.4312
81485.0000 2670 1151 0.4311
81492.7000 2670 1152 0.4315
81494.8000 2670 1153 0.4318
81498.0000 2670 1154 0.4322
81515.0000 2671 1154 0.4320
81534.0000 2671 1155 0.4324
81546.0000 2672 1155 0.4323
81546.3000 2672 1156 0.4326
81577.0000 2673 1156 0.4325
81607.0000 2674 1156 0.4323
81638.0000 2675 1156 0.4321
81645.9000 2675 1157 0.4325
81668.0000 2676 1157 0.4324
81669.3000 2676 1158 0.4327
81671.9000 2676 1159 0.4331
81699.0000 2677 1159 0.4329
81729.0000 2678 1159 0.4328
81739.0000 2678 1160 0.4332
81760.0000 2679 1160 0.4330
81772.3000 2679 1161 0.4334
81791.0000 2680 1161 0.4332
81799.6000 2680 1162 0.4336
81822.0000 2681 1162 0.4334
81853.0000 2682 1162 0.4333
81883.0000 2683 1162 0.4331
81914.0000 2684 1162 0.4329
81944.0000 2685 1162 0.4328
81975.0000 2686 1162 0.4326
82005.0000 2687 1162 0.4325
82035.0000 2688 1162 0.4323
82066.0000 2689 1162 0.4321
82097.0000 2690 1162 0.4320
82127.0000 2691 1162 0.4318
82158.0000 2692 1162 0.4316
82189.0000 2693 1162 0.4315
82211.8000 2693 1163 0.4319
82219.0000 2694 1163 0.4317
82250.0000 2695 1163 0.4315
82281.0000 2696 1163 0.4314
82287.6000 2696 1164 0.4318
82290.6000 2696 1165 0.4321
82300.4000 2696 1166 0.4325
82311.0000 2697 1166 0.4323
82322.0000 2697 1167 0.4327
82324.2000 2697 1168 0.4331
82327.9000 2697 1169 0.4334
82342.0000 2698 1169 0.4333
82373.0000 2699 1169 0.4331
82388.9000 2699 1170 0.4335
82392.9000 2699 1171 0.4339
82397.2000 2699 1172 0.4342
82403.0000 2700 1172 0.4341
82433.0000 2701 1172 0.4339
82463.0000 2702 1172 0.4338
82493.0000 2703 1172 0.4336
82504.0000 2703 1173 0.4340
82524.0000 2704 1173 0.4338
82555.0000 2705 1173 0.4336
82556.5000 2705 1174 0.4340
82576.6000 2705 1175 0.4344
82585.0000 2706 1175 0.4342
82586.8000 2706 1176 0.4346
82594.7000 2706 1177 0.4350
82608.6000 2706 1178 0.4353
82611.7000 2706 1179 0.4357
82616.0000 2707 1179 0.4355
82647.0000 2708 1179 0.4354
82677.0000 2709 1179 0.4352
82707.0000 2710 1179 0.4351
82737.0000 2711 1179 0.4349
82767.0000 2712 1179 0.4347
82786.7000 2712 1180 0.4351
82798.0000 2713 1180 0.4349
82799.8000 2713 1181 0.4353
82821.0000 2713 1182 0.4357
82825.0000 2713 1183 0.4360
82828.6000 2713 1184 0.4364
82829.0000 2714 1184 0.4363
82860.0000 2715 1184 0.4361
82875.2000 2715 1185 0.4365
82887.2000 2715 1186 0.4368
82889.5000 2715 1187 0.4372
82890.0000 2716 1187 0.4370
82918.2000 2716 1188 0.4374
82920.0000 2717 1188 0.4372
82951.0000 2718 1188 0.4371
82981.7000 2718 1189 0.4375
82982.0000 2719 1189 0.4373
82986.1000 2719 1190 0.4377
82990.1000 2719 1191 0.4380
82996.2000 2719 1192 0.4384
82998.5000 2719 1193 0.4388
82999.6000 2719 1194 0.4391
83001.5000 2719 1195 0.4395
83013.0000 2720 1195 0.4393
83043.0000 2721 1195 0.4392
83073.0000 2722 1195 0.4390
83104.0000 2723 1195 0.4389
83106.6000 2723 1196 0.4392
83134.0000 2724 1196 0.4391
83142.9000 2724 1197 0.4394
83155.5000 2724 1198 0.4398
83165.0000 2725 1198 0.4396
83196.0000 2726 1198 0.4395
83227.0000 2727 1198 0.4393
83234.2000 2727 1199 0.4397
83237.7000 2727 1200 0.4400
83239.8000 2727 1201 0.4404
83243.9000 2727 1202 0.4408
83257.0000 2728 1202 0.4406
83261.7000 2728 1203 0.4410
83269.4000 2728 1204 0.4413
83272.3000 2728 1205 0.4417
83284.0000 2728 1206 0.4421
83288.0000 2729 1206 0.4419
83318.0000 2730 1206 0.4418
83348.0000 2731 1206 0.4416
83374.6000 2731 1207 0.4420
83378.0000 2732 1207 0.4418
83378.1000 2732 1208 0.4422
83409.0000 2733 1208 0.4420
83434.0000 2733 1209 0.4424
83439.0000 2734 1209 0.4422
83460.4000 2734 1210 0.4426
83469.0000 2735 1210 0.4424
83499.0000 2736 1210 0.4423
83530.0000 2737 1210 0.4421
83551.9000 2737 1211 0.4425
83560.0000 2738 1211 0.4423
83591.0000 2739 1211 0.4421
83611.6000 2739 1212 0.4425
83621.0000 2740 1212 0.4423
83652.0000 2741 1212 0.4422
83682.0000 2742 1212 0.4420
83706.5000 2742 1213 0.4424
83712.0000 2743 1213 0.4422
83741.0000 2743 1214 0.4426
83743.0000 2744 1214 0.4424
83774.0000 2745 1214 0.4423
83796.1000 2745 1215 0.4426
83804.0000 2746 1215 0.4425
83835.0000 2747 1215 0.4423
83840.0000 2747 1216 0.4427
83865.0000 2748 1216 0.4425
83895.0000 2749 1216 0.4423
83926.0000 2750 1216 0.4422
83956.0000 2751 1216 0.4420
83961.9000 2751 1217 0.4424
83965.5000 2751 1218 0.4427
83986.0000 2752 1218 0.4426
84017.0000 2753 1218 0.4424
84048.0000 2754 1218 0.4423
84078.0000 2755 1218 0.4421
84108.0000 2756 1218 0.4419
84138.0000 2757 1218 0.4418
84168.0000 2758 1218 0.4416
84199.0000 2759 1218 0.4415
84230.0000 2760 1218 0.4413
84261.0000 2761 1218 0.4411
84271.2000 2761 1219 0.4415
84274.9000 2761 1220 0.4419
84277.2000 2761 1221 0.4422
84292.0000 2762 1221 0.4421
84294.3000 2762 1222 0.4424
84322.0000 2763 1222 0.4423
84353.0000 2764 1222 0.4421
84383.0000 2765 1222 0.4420
84413.0000 2766 1222 0.4418
84440.5000 2766 1223 0.4422
84442.7000 2766 1224 0.4425
84443.0000 2767 1224 0.4424
84463.8000 2767 1225 0.4427
84473.0000 2768 1225 0.4426
84476.2000 2768 1226 0.4429
84478.5000 2768 1227 0.4433
84482.1000 2768 1228 0.4436
84490.4000 2768 1229 0.4440
84503.0000 2769 1229 0.4438
84534.0000 2770 1229 0.4437
84564.0000 2771 1229 0.4435
84595.0000 2772 1229 0.4434
84626.0000 2773 1229 0.4432
84654.6000 2773 1230 0.4436
84657.0000 2774 1230 0.4434
84686.0000 2774 1231 0.4438
84687.0000 2775 1231 0.4436
84688.9000 2775 1232 0.4440
84709.1000 2775 1233 0.4443
84718.0000 2776 1233 0.4442
84749.0000 2777 1233 0.4440
84779.0000 2778 1233 0.4438
84810.0000 2779 1233 0.4437
84811.7000 2779 1234 0.4440
84813.8000 2779 1235 0.4444
84841.0000 2780 1235 0.4442
84872.0000 2781 1235 0.4441
84899.1000 2781 1236 0.4444
